# $Id: gal-survey-grid-coords.csv,v 1.1 2007/12/19 23:15:03 kilsdonk Exp $
# Galactic Survey grid.
# Prepared by P. Backus
# Freq 1720 MHz
# Grid Spacing arcmin degrees
# Long          7.77  0.129523
# Lat           2.62  0.043690
# dl/db         0.90  0.015
#
# GalLong(deg),GalLat(deg),RA(J2000-hours),Dec(J2000-deg)
#
2.770460,0.524280,17.834355,-26.293733
2.899983,0.524280,17.839292,-26.182548
3.029506,0.524280,17.844220,-26.071325
3.159029,0.524280,17.849138,-25.960062
3.288552,0.524280,17.854047,-25.848761
3.418075,0.524280,17.858946,-25.737421
3.547598,0.524280,17.863836,-25.626043
3.677121,0.524280,17.868717,-25.514627
3.806644,0.524280,17.873588,-25.403173
3.936167,0.524280,17.878451,-25.291682
4.065690,0.524280,17.883304,-25.180154
4.195213,0.524280,17.888148,-25.068589
4.324736,0.524280,17.892983,-24.956988
4.454259,0.524280,17.897809,-24.845350
4.583782,0.524280,17.902627,-24.733675
4.713305,0.524280,17.907435,-24.621965
4.842828,0.524280,17.912235,-24.510219
4.972351,0.524280,17.917026,-24.398438
-4.972351,-0.524280,17.589337,-33.429350
-4.842828,-0.524280,17.594921,-33.320342
-4.713305,-0.524280,17.600491,-33.211279
-4.583782,-0.524280,17.606047,-33.102161
-4.454259,-0.524280,17.611589,-32.992990
-4.324736,-0.524280,17.617119,-32.883766
-4.195213,-0.524280,17.622634,-32.774488
-4.065690,-0.524280,17.628136,-32.665157
-3.936167,-0.524280,17.633625,-32.555774
-3.806644,-0.524280,17.639101,-32.446339
-3.677121,-0.524280,17.644564,-32.336852
-3.547598,-0.524280,17.650014,-32.227314
-3.418075,-0.524280,17.655450,-32.117725
-3.288552,-0.524280,17.660874,-32.008085
-3.159029,-0.524280,17.666285,-31.898394
-3.029506,-0.524280,17.671684,-31.788654
-2.899983,-0.524280,17.677070,-31.678864
-2.770460,-0.524280,17.682443,-31.569024
-2.640937,-0.524280,17.687803,-31.459135
-2.511414,-0.524280,17.693152,-31.349198
-2.381891,-0.524280,17.698488,-31.239212
-2.252368,-0.524280,17.703812,-31.129179
-2.122845,-0.524280,17.709123,-31.019097
-1.993322,-0.524280,17.714423,-30.908968
-1.863799,-0.524280,17.719710,-30.798792
-1.734276,-0.524280,17.724986,-30.688570
-1.604753,-0.524280,17.730250,-30.578300
-1.475230,-0.524280,17.735502,-30.467985
-1.345707,-0.524280,17.740742,-30.357624
-1.216184,-0.524280,17.745971,-30.247217
-1.086661,-0.524280,17.751188,-30.136765
-0.957138,-0.524280,17.756393,-30.026269
-0.827615,-0.524280,17.761587,-29.915727
-0.698092,-0.524280,17.766770,-29.805142
-0.568569,-0.524280,17.771942,-29.694512
-0.439046,-0.524280,17.777102,-29.583838
-0.309523,-0.524280,17.782251,-29.473122
-0.180000,-0.524280,17.787389,-29.362362
-0.050477,-0.524280,17.792517,-29.251559
0.079046,-0.524280,17.797633,-29.140714
0.208569,-0.524280,17.802738,-29.029826
0.338092,-0.524280,17.807833,-28.918897
0.467615,-0.524280,17.812917,-28.807925
0.597138,-0.524280,17.817990,-28.696913
0.726661,-0.524280,17.823053,-28.585859
0.856184,-0.524280,17.828105,-28.474765
0.985707,-0.524280,17.833146,-28.363630
1.115230,-0.524280,17.838178,-28.252455
1.244753,-0.524280,17.843199,-28.141239
1.374276,-0.524280,17.848209,-28.029984
1.503799,-0.524280,17.853210,-27.918690
1.633322,-0.524280,17.858201,-27.807356
1.762845,-0.524280,17.863181,-27.695984
1.892368,-0.524280,17.868151,-27.584573
2.021891,-0.524280,17.873112,-27.473123
2.151414,-0.524280,17.878063,-27.361635
2.280937,-0.524280,17.883004,-27.250110
2.410460,-0.524280,17.887935,-27.138547
2.539983,-0.524280,17.892856,-27.026946
2.669506,-0.524280,17.897768,-26.915309
2.799029,-0.524280,17.902670,-26.803635
2.928552,-0.524280,17.907563,-26.691924
3.058075,-0.524280,17.912447,-26.580177
3.187598,-0.524280,17.917321,-26.468394
3.317121,-0.524280,17.922186,-26.356575
3.446644,-0.524280,17.927041,-26.244720
3.576167,-0.524280,17.931888,-26.132830
3.705690,-0.524280,17.936725,-26.020905
3.835213,-0.524280,17.941553,-25.908946
3.964736,-0.524280,17.946373,-25.796951
4.094259,-0.524280,17.951183,-25.684923
4.223782,-0.524280,17.955985,-25.572860
4.353305,-0.524280,17.960777,-25.460764
4.482828,-0.524280,17.965561,-25.348634
4.612351,-0.524280,17.970337,-25.236470
4.741874,-0.524280,17.975103,-25.124273
4.871397,-0.524280,17.979861,-25.012044
5.000920,-0.524280,17.984611,-24.899782
-4.985920,0.567970,17.515826,-32.845679
-4.856397,0.567970,17.521463,-32.737412
-4.726874,0.567970,17.527086,-32.629087
-4.597351,0.567970,17.532696,-32.520704
-4.467828,0.567970,17.538291,-32.412263
-4.338305,0.567970,17.543874,-32.303765
-4.208782,0.567970,17.549442,-32.195211
-4.079259,0.567970,17.554997,-32.086600
-3.949736,0.567970,17.560539,-31.977934
-3.820213,0.567970,17.566068,-31.869211
-3.690690,0.567970,17.571583,-31.760434
-3.561167,0.567970,17.577085,-31.651601
-3.431644,0.567970,17.582574,-31.542714
-3.302121,0.567970,17.588050,-31.433773
-3.172598,0.567970,17.593513,-31.324778
-3.043075,0.567970,17.598964,-31.215729
-2.913552,0.567970,17.604401,-31.106627
-2.784029,0.567970,17.609826,-30.997473
-2.654506,0.567970,17.615238,-30.888266
-2.524983,0.567970,17.620638,-30.779007
-2.395460,0.567970,17.626026,-30.669696
-2.265937,0.567970,17.631400,-30.560333
-2.136414,0.567970,17.636763,-30.450920
-2.006891,0.567970,17.642114,-30.341456
-1.877368,0.567970,17.647452,-30.231941
-1.747845,0.567970,17.652778,-30.122376
-1.618322,0.567970,17.658092,-30.012761
-1.488799,0.567970,17.663395,-29.903097
-1.359276,0.567970,17.668685,-29.793384
-1.229753,0.567970,17.673964,-29.683622
-1.100230,0.567970,17.679231,-29.573811
-0.970707,0.567970,17.684486,-29.463953
-0.841184,0.567970,17.689730,-29.354046
-0.711661,0.567970,17.694962,-29.244092
-0.582138,0.567970,17.700183,-29.134090
-0.452615,0.567970,17.705393,-29.024042
-0.323092,0.567970,17.710591,-28.913947
-0.193569,0.567970,17.715778,-28.803805
-0.064046,0.567970,17.720954,-28.693618
0.065477,0.567970,17.726118,-28.583385
0.195000,0.567970,17.731272,-28.473106
0.324523,0.567970,17.736415,-28.362782
0.454046,0.567970,17.741547,-28.252413
0.583569,0.567970,17.746668,-28.142000
0.713092,0.567970,17.751779,-28.031543
0.842615,0.567970,17.756879,-27.921041
0.972138,0.567970,17.761968,-27.810496
1.101661,0.567970,17.767046,-27.699908
1.231184,0.567970,17.772114,-27.589276
1.360707,0.567970,17.777172,-27.478602
1.490230,0.567970,17.782220,-27.367885
1.619753,0.567970,17.787257,-27.257125
1.749276,0.567970,17.792284,-27.146324
1.878799,0.567970,17.797301,-27.035481
2.008322,0.567970,17.802307,-26.924597
2.137845,0.567970,17.807304,-26.813671
2.267368,0.567970,17.812291,-26.702705
2.396891,0.567970,17.817267,-26.591698
2.526414,0.567970,17.822234,-26.480650
2.655937,0.567970,17.827192,-26.369563
2.785460,0.567970,17.832139,-26.258436
2.914983,0.567970,17.837077,-26.147269
3.044506,0.567970,17.842005,-26.036063
3.174029,0.567970,17.846924,-25.924817
3.303552,0.567970,17.851833,-25.813534
3.433075,0.567970,17.856733,-25.702211
3.562598,0.567970,17.861624,-25.590850
3.692121,0.567970,17.866505,-25.479452
3.821644,0.567970,17.871377,-25.368015
3.951167,0.567970,17.876240,-25.256541
4.080690,0.567970,17.881094,-25.145030
4.210213,0.567970,17.885939,-25.033482
4.339736,0.567970,17.890774,-24.921897
4.469259,0.567970,17.895601,-24.810275
4.598782,0.567970,17.900419,-24.698618
4.728305,0.567970,17.905228,-24.586924
4.857828,0.567970,17.910029,-24.475194
4.987351,0.567970,17.914821,-24.363429
-4.987351,-0.567970,17.591627,-33.465574
-4.857828,-0.567970,17.597210,-33.356543
-4.728305,-0.567970,17.602780,-33.247458
-4.598782,-0.567970,17.608335,-33.138319
-4.469259,-0.567970,17.613877,-33.029125
-4.339736,-0.567970,17.619406,-32.919879
-4.210213,-0.567970,17.624921,-32.810579
-4.080690,-0.567970,17.630422,-32.701227
-3.951167,-0.567970,17.635911,-32.591822
-3.821644,-0.567970,17.641386,-32.482365
-3.692121,-0.567970,17.646848,-32.372857
-3.562598,-0.567970,17.652297,-32.263297
-3.433075,-0.567970,17.657733,-32.153686
-3.303552,-0.567970,17.663156,-32.044025
-3.174029,-0.567970,17.668567,-31.934313
-3.044506,-0.567970,17.673964,-31.824552
-2.914983,-0.567970,17.679349,-31.714741
-2.785460,-0.567970,17.684722,-31.604880
-2.655937,-0.567970,17.690082,-31.494971
-2.526414,-0.567970,17.695430,-31.385013
-2.396891,-0.567970,17.700765,-31.275007
-2.267368,-0.567970,17.706088,-31.164953
-2.137845,-0.567970,17.711399,-31.054851
-2.008322,-0.567970,17.716698,-30.944702
-1.878799,-0.567970,17.721985,-30.834505
-1.749276,-0.567970,17.727260,-30.724263
-1.619753,-0.567970,17.732523,-30.613973
-1.490230,-0.567970,17.737774,-30.503638
-1.360707,-0.567970,17.743013,-30.393257
-1.231184,-0.567970,17.748241,-30.282831
-1.101661,-0.567970,17.753458,-30.172360
-0.972138,-0.567970,17.758663,-30.061843
-0.842615,-0.567970,17.763856,-29.951282
-0.713092,-0.567970,17.769038,-29.840677
-0.583569,-0.567970,17.774209,-29.730028
-0.454046,-0.567970,17.779368,-29.619336
-0.324523,-0.567970,17.784517,-29.508600
-0.195000,-0.567970,17.789654,-29.397821
-0.065477,-0.567970,17.794781,-29.287000
0.064046,-0.567970,17.799896,-29.176136
0.193569,-0.567970,17.805001,-29.065229
0.323092,-0.567970,17.810095,-28.954281
0.452615,-0.567970,17.815178,-28.843292
0.582138,-0.567970,17.820250,-28.732261
0.711661,-0.567970,17.825312,-28.621189
0.841184,-0.567970,17.830364,-28.510076
0.970707,-0.567970,17.835405,-28.398923
1.100230,-0.567970,17.840435,-28.287730
1.229753,-0.567970,17.845455,-28.176497
1.359276,-0.567970,17.850465,-28.065224
1.488799,-0.567970,17.855465,-27.953912
1.618322,-0.567970,17.860455,-27.842561
1.747845,-0.567970,17.865435,-27.731171
1.877368,-0.567970,17.870404,-27.619742
2.006891,-0.567970,17.875364,-27.508275
2.136414,-0.567970,17.880314,-27.396770
2.265937,-0.567970,17.885254,-27.285228
2.395460,-0.567970,17.890185,-27.173648
2.524983,-0.567970,17.895105,-27.062030
2.654506,-0.567970,17.900017,-26.950376
2.784029,-0.567970,17.904918,-26.838685
2.913552,-0.567970,17.909810,-26.726957
3.043075,-0.567970,17.914693,-26.615193
3.172598,-0.567970,17.919566,-26.503394
3.302121,-0.567970,17.924430,-26.391558
3.431644,-0.567970,17.929285,-26.279687
3.561167,-0.567970,17.934131,-26.167781
3.690690,-0.567970,17.938968,-26.055840
3.820213,-0.567970,17.943795,-25.943865
3.949736,-0.567970,17.948614,-25.831854
4.079259,-0.567970,17.953423,-25.719810
4.208782,-0.567970,17.958224,-25.607731
4.338305,-0.567970,17.963016,-25.495619
4.467828,-0.567970,17.967799,-25.383473
4.597351,-0.567970,17.972574,-25.271294
4.726874,-0.567970,17.977340,-25.159082
4.856397,-0.567970,17.982097,-25.046837
4.985920,-0.567970,17.986846,-24.934560
-4.970920,0.611660,17.513583,-32.809146
-4.841397,0.611660,17.519220,-32.700902
-4.711874,0.611660,17.524844,-32.592600
-4.582351,0.611660,17.530454,-32.484240
-4.452828,0.611660,17.536050,-32.375823
-4.323305,0.611660,17.541633,-32.267348
-4.193782,0.611660,17.547202,-32.158816
-4.064259,0.611660,17.552757,-32.050228
-3.934736,0.611660,17.558299,-31.941584
-3.805213,0.611660,17.563828,-31.832884
-3.675690,0.611660,17.569344,-31.724129
-3.546167,0.611660,17.574846,-31.615319
-3.416644,0.611660,17.580336,-31.506454
-3.287121,0.611660,17.585812,-31.397535
-3.157598,0.611660,17.591276,-31.288562
-3.028075,0.611660,17.596727,-31.179535
-2.898552,0.611660,17.602165,-31.070455
-2.769029,0.611660,17.607590,-30.961322
-2.639506,0.611660,17.613003,-30.852137
-2.509983,0.611660,17.618403,-30.742899
-2.380460,0.611660,17.623791,-30.633610
-2.250937,0.611660,17.629166,-30.524268
-2.121414,0.611660,17.634529,-30.414876
-1.991891,0.611660,17.639880,-30.305433
-1.862368,0.611660,17.645219,-30.195939
-1.732845,0.611660,17.650546,-30.086396
-1.603322,0.611660,17.655860,-29.976802
-1.473799,0.611660,17.661163,-29.867159
-1.344276,0.611660,17.666454,-29.757466
-1.214753,0.611660,17.671733,-29.647724
-1.085230,0.611660,17.677001,-29.537934
-0.955707,0.611660,17.682257,-29.428096
-0.826184,0.611660,17.687501,-29.318210
-0.696661,0.611660,17.692734,-29.208276
-0.567138,0.611660,17.697955,-29.098294
-0.437615,0.611660,17.703165,-28.988266
-0.308092,0.611660,17.708364,-28.878191
-0.178569,0.611660,17.713551,-28.768069
-0.049046,0.611660,17.718728,-28.657901
0.080477,0.611660,17.723893,-28.547688
0.210000,0.611660,17.729047,-28.437429
0.339523,0.611660,17.734191,-28.327124
0.469046,0.611660,17.739323,-28.216775
0.598569,0.611660,17.744445,-28.106381
0.728092,0.611660,17.749556,-27.995943
0.857615,0.611660,17.754656,-27.885461
0.987138,0.611660,17.759746,-27.774935
1.116661,0.611660,17.764825,-27.664365
1.246184,0.611660,17.769894,-27.553752
1.375707,0.611660,17.774952,-27.443097
1.505230,0.611660,17.780000,-27.332398
1.634753,0.611660,17.785038,-27.221658
1.764276,0.611660,17.790065,-27.110875
1.893799,0.611660,17.795083,-27.000050
2.023322,0.611660,17.800090,-26.889184
2.152845,0.611660,17.805087,-26.778277
2.282368,0.611660,17.810074,-26.667329
2.411891,0.611660,17.815052,-26.556340
2.541414,0.611660,17.820019,-26.445310
2.670937,0.611660,17.824977,-26.334241
2.800460,0.611660,17.829925,-26.223131
2.929983,0.611660,17.834864,-26.111982
3.059506,0.611660,17.839792,-26.000793
3.189029,0.611660,17.844712,-25.889566
3.318552,0.611660,17.849622,-25.778299
3.448075,0.611660,17.854522,-25.666994
3.577598,0.611660,17.859413,-25.555650
3.707121,0.611660,17.864295,-25.444269
3.836644,0.611660,17.869168,-25.332850
3.966167,0.611660,17.874031,-25.221393
4.095690,0.611660,17.878885,-25.109898
4.225213,0.611660,17.883731,-24.998367
4.354736,0.611660,17.888567,-24.886799
4.484259,0.611660,17.893395,-24.775194
4.613782,0.611660,17.898213,-24.663553
4.743305,0.611660,17.903023,-24.551875
4.872828,0.611660,17.907824,-24.440162
5.002351,0.611660,17.912616,-24.328414
-5.002351,-0.611660,17.593919,-33.501789
-4.872828,-0.611660,17.599502,-33.392736
-4.743305,-0.611660,17.605070,-33.283628
-4.613782,-0.611660,17.610625,-33.174466
-4.484259,-0.611660,17.616167,-33.065251
-4.354736,-0.611660,17.621695,-32.955982
-4.225213,-0.611660,17.627209,-32.846661
-4.095690,-0.611660,17.632710,-32.737286
-3.966167,-0.611660,17.638198,-32.627860
-3.836644,-0.611660,17.643672,-32.518382
-3.707121,-0.611660,17.649134,-32.408852
-3.577598,-0.611660,17.654582,-32.299270
-3.448075,-0.611660,17.660017,-32.189638
-3.318552,-0.611660,17.665440,-32.079956
-3.189029,-0.611660,17.670850,-31.970223
-3.059506,-0.611660,17.676247,-31.860441
-2.929983,-0.611660,17.681631,-31.750608
-2.800460,-0.611660,17.687003,-31.640727
-2.670937,-0.611660,17.692362,-31.530797
-2.541414,-0.611660,17.697709,-31.420819
-2.411891,-0.611660,17.703044,-31.310792
-2.282368,-0.611660,17.708366,-31.200717
-2.152845,-0.611660,17.713676,-31.090595
-2.023322,-0.611660,17.718975,-30.980426
-1.893799,-0.611660,17.724261,-30.870209
-1.764276,-0.611660,17.729535,-30.759947
-1.634753,-0.611660,17.734797,-30.649637
-1.505230,-0.611660,17.740048,-30.539282
-1.375707,-0.611660,17.745287,-30.428882
-1.246184,-0.611660,17.750514,-30.318436
-1.116661,-0.611660,17.755729,-30.207945
-0.987138,-0.611660,17.760934,-30.097409
-0.857615,-0.611660,17.766126,-29.986829
-0.728092,-0.611660,17.771308,-29.876204
-0.598569,-0.611660,17.776478,-29.765536
-0.469046,-0.611660,17.781636,-29.654825
-0.339523,-0.611660,17.786784,-29.544070
-0.210000,-0.611660,17.791921,-29.433272
-0.080477,-0.611660,17.797047,-29.322432
0.049046,-0.611660,17.802161,-29.211549
0.178569,-0.611660,17.807265,-29.100624
0.308092,-0.611660,17.812358,-28.989658
0.437615,-0.611660,17.817441,-28.878650
0.567138,-0.611660,17.822512,-28.767600
0.696661,-0.611660,17.827574,-28.656510
0.826184,-0.611660,17.832624,-28.545379
0.955707,-0.611660,17.837664,-28.434208
1.085230,-0.611660,17.842694,-28.322997
1.214753,-0.611660,17.847714,-28.211746
1.344276,-0.611660,17.852723,-28.100455
1.473799,-0.611660,17.857722,-27.989126
1.603322,-0.611660,17.862711,-27.877757
1.732845,-0.611660,17.867690,-27.766349
1.862368,-0.611660,17.872659,-27.654903
1.991891,-0.611660,17.877618,-27.543419
2.121414,-0.611660,17.882567,-27.431897
2.250937,-0.611660,17.887506,-27.320337
2.380460,-0.611660,17.892436,-27.208740
2.509983,-0.611660,17.897356,-27.097106
2.639506,-0.611660,17.902266,-26.985434
2.769029,-0.611660,17.907167,-26.873727
2.898552,-0.611660,17.912059,-26.761982
3.028075,-0.611660,17.916941,-26.650202
3.157598,-0.611660,17.921813,-26.538386
3.287121,-0.611660,17.926676,-26.426534
3.416644,-0.611660,17.931531,-26.314647
3.546167,-0.611660,17.936375,-26.202724
3.675690,-0.611660,17.941211,-26.090767
3.805213,-0.611660,17.946038,-25.978775
3.934736,-0.611660,17.950856,-25.866749
4.064259,-0.611660,17.955665,-25.754689
4.193782,-0.611660,17.960465,-25.642594
4.323305,-0.611660,17.965256,-25.530467
4.452828,-0.611660,17.970038,-25.418305
4.582351,-0.611660,17.974812,-25.306111
4.711874,-0.611660,17.979577,-25.193883
4.841397,-0.611660,17.984334,-25.081623
4.970920,-0.611660,17.989082,-24.969330
-4.955920,0.655350,17.511342,-32.772604
-4.826397,0.655350,17.516980,-32.664384
-4.696874,0.655350,17.522604,-32.556105
-4.567351,0.655350,17.528214,-32.447768
-4.437828,0.655350,17.533811,-32.339373
-4.308305,0.655350,17.539394,-32.230921
-4.178782,0.655350,17.544963,-32.122413
-4.049259,0.655350,17.550519,-32.013847
-3.919736,0.655350,17.556061,-31.905226
-3.790213,0.655350,17.561591,-31.796548
-3.660690,0.655350,17.567107,-31.687816
-3.531167,0.655350,17.572610,-31.579028
-3.401644,0.655350,17.578099,-31.470185
-3.272121,0.655350,17.583576,-31.361288
-3.142598,0.655350,17.589040,-31.252337
-3.013075,0.655350,17.594491,-31.143332
-2.883552,0.655350,17.599930,-31.034274
-2.754029,0.655350,17.605356,-30.925163
-2.624506,0.655350,17.610769,-30.815999
-2.494983,0.655350,17.616170,-30.706783
-2.365460,0.655350,17.621558,-30.597515
-2.235937,0.655350,17.626934,-30.488195
-2.106414,0.655350,17.632297,-30.378824
-1.976891,0.655350,17.637649,-30.269402
-1.847368,0.655350,17.642988,-30.159930
-1.717845,0.655350,17.648315,-30.050407
-1.588322,0.655350,17.653630,-29.940834
-1.458799,0.655350,17.658933,-29.831211
-1.329276,0.655350,17.664225,-29.721540
-1.199753,0.655350,17.669504,-29.611819
-1.070230,0.655350,17.674772,-29.502049
-0.940707,0.655350,17.680029,-29.392231
-0.811184,0.655350,17.685274,-29.282365
-0.681661,0.655350,17.690507,-29.172451
-0.552138,0.655350,17.695729,-29.062490
-0.422615,0.655350,17.700939,-28.952482
-0.293092,0.655350,17.706138,-28.842427
-0.163569,0.655350,17.711326,-28.732325
-0.034046,0.655350,17.716503,-28.622177
0.095477,0.655350,17.721669,-28.511983
0.225000,0.655350,17.726824,-28.401744
0.354523,0.655350,17.731968,-28.291459
0.484046,0.655350,17.737101,-28.181129
0.613569,0.655350,17.742223,-28.070754
0.743092,0.655350,17.747335,-27.960335
0.872615,0.655350,17.752435,-27.849872
1.002138,0.655350,17.757526,-27.739365
1.131661,0.655350,17.762605,-27.628815
1.261184,0.655350,17.767675,-27.518221
1.390707,0.655350,17.772733,-27.407584
1.520230,0.655350,17.777782,-27.296904
1.649753,0.655350,17.782820,-27.186182
1.779276,0.655350,17.787848,-27.075418
1.908799,0.655350,17.792866,-26.964612
2.038322,0.655350,17.797874,-26.853764
2.167845,0.655350,17.802872,-26.742875
2.297368,0.655350,17.807859,-26.631945
2.426891,0.655350,17.812837,-26.520974
2.556414,0.655350,17.817805,-26.409962
2.685937,0.655350,17.822764,-26.298911
2.815460,0.655350,17.827712,-26.187819
2.944983,0.655350,17.832651,-26.076687
3.074506,0.655350,17.837581,-25.965517
3.204029,0.655350,17.842501,-25.854306
3.333552,0.655350,17.847411,-25.743057
3.463075,0.655350,17.852312,-25.631770
3.592598,0.655350,17.857204,-25.520443
3.722121,0.655350,17.862086,-25.409079
3.851644,0.655350,17.866959,-25.297677
3.981167,0.655350,17.871823,-25.186237
4.110690,0.655350,17.876678,-25.074759
4.240213,0.655350,17.881524,-24.963245
4.369736,0.655350,17.886361,-24.851693
4.499259,0.655350,17.891189,-24.740105
4.628782,0.655350,17.896008,-24.628481
4.758305,0.655350,17.900818,-24.516820
4.887828,0.655350,17.905620,-24.405123
5.017351,0.655350,17.910413,-24.293391
-5.017351,-0.655350,17.596213,-33.537994
-4.887828,-0.655350,17.601795,-33.428918
-4.758305,-0.655350,17.607363,-33.319788
-4.628782,-0.655350,17.612918,-33.210604
-4.499259,-0.655350,17.618458,-33.101367
-4.369736,-0.655350,17.623985,-32.992076
-4.240213,-0.655350,17.629499,-32.882733
-4.110690,-0.655350,17.634999,-32.773337
-3.981167,-0.655350,17.640486,-32.663888
-3.851644,-0.655350,17.645960,-32.554388
-3.722121,-0.655350,17.651421,-32.444837
-3.592598,-0.655350,17.656869,-32.335234
-3.463075,-0.655350,17.662303,-32.225581
-3.333552,-0.655350,17.667725,-32.115877
-3.204029,-0.655350,17.673134,-32.006123
-3.074506,-0.655350,17.678531,-31.896320
-2.944983,-0.655350,17.683914,-31.786467
-2.815460,-0.655350,17.689286,-31.676565
-2.685937,-0.655350,17.694644,-31.566614
-2.556414,-0.655350,17.699990,-31.456615
-2.426891,-0.655350,17.705324,-31.346568
-2.297368,-0.655350,17.710646,-31.236473
-2.167845,-0.655350,17.715956,-31.126330
-2.038322,-0.655350,17.721253,-31.016141
-1.908799,-0.655350,17.726538,-30.905904
-1.779276,-0.655350,17.731812,-30.795621
-1.649753,-0.655350,17.737074,-30.685292
-1.520230,-0.655350,17.742323,-30.574917
-1.390707,-0.655350,17.747561,-30.464497
-1.261184,-0.655350,17.752788,-30.354031
-1.131661,-0.655350,17.758003,-30.243521
-1.002138,-0.655350,17.763206,-30.132965
-0.872615,-0.655350,17.768398,-30.022366
-0.743092,-0.655350,17.773579,-29.911722
-0.613569,-0.655350,17.778748,-29.801035
-0.484046,-0.655350,17.783906,-29.690304
-0.354523,-0.655350,17.789053,-29.579531
-0.225000,-0.655350,17.794189,-29.468714
-0.095477,-0.655350,17.799314,-29.357855
0.034046,-0.655350,17.804428,-29.246953
0.163569,-0.655350,17.809531,-29.136010
0.293092,-0.655350,17.814623,-29.025025
0.422615,-0.655350,17.819705,-28.913999
0.552138,-0.655350,17.824776,-28.802931
0.681661,-0.655350,17.829836,-28.691823
0.811184,-0.655350,17.834886,-28.580674
0.940707,-0.655350,17.839926,-28.469485
1.070230,-0.655350,17.844955,-28.358255
1.199753,-0.655350,17.849973,-28.246987
1.329276,-0.655350,17.854982,-28.135678
1.458799,-0.655350,17.859980,-28.024331
1.588322,-0.655350,17.864968,-27.912944
1.717845,-0.655350,17.869947,-27.801519
1.847368,-0.655350,17.874915,-27.690056
1.976891,-0.655350,17.879873,-27.578555
2.106414,-0.655350,17.884821,-27.467015
2.235937,-0.655350,17.889760,-27.355438
2.365460,-0.655350,17.894689,-27.243824
2.494983,-0.655350,17.899608,-27.132173
2.624506,-0.655350,17.904518,-27.020485
2.754029,-0.655350,17.909418,-26.908760
2.883552,-0.655350,17.914308,-26.796999
3.013075,-0.655350,17.919189,-26.685202
3.142598,-0.655350,17.924061,-26.573370
3.272121,-0.655350,17.928924,-26.461502
3.401644,-0.655350,17.933777,-26.349598
3.531167,-0.655350,17.938621,-26.237659
3.660690,-0.655350,17.943456,-26.125686
3.790213,-0.655350,17.948282,-26.013678
3.919736,-0.655350,17.953099,-25.901636
4.049259,-0.655350,17.957907,-25.789560
4.178782,-0.655350,17.962707,-25.677450
4.308305,-0.655350,17.967497,-25.565306
4.437828,-0.655350,17.972279,-25.453129
4.567351,-0.655350,17.977052,-25.340919
4.696874,-0.655350,17.981816,-25.228676
4.826397,-0.655350,17.986572,-25.116401
4.955920,-0.655350,17.991319,-25.004093
-4.940920,0.699040,17.509103,-32.736054
-4.811397,0.699040,17.514741,-32.627857
-4.681874,0.699040,17.520365,-32.519601
-4.552351,0.699040,17.525976,-32.411287
-4.422828,0.699040,17.531573,-32.302915
-4.293305,0.699040,17.537156,-32.194486
-4.163782,0.699040,17.542726,-32.086000
-4.034259,0.699040,17.548282,-31.977458
-3.904736,0.699040,17.553825,-31.868859
-3.775213,0.699040,17.559355,-31.760204
-3.645690,0.699040,17.564871,-31.651494
-3.516167,0.699040,17.570374,-31.542728
-3.386644,0.699040,17.575865,-31.433908
-3.257121,0.699040,17.581342,-31.325033
-3.127598,0.699040,17.586806,-31.216104
-2.998075,0.699040,17.592258,-31.107121
-2.868552,0.699040,17.597697,-30.998084
-2.739029,0.699040,17.603123,-30.888995
-2.609506,0.699040,17.608537,-30.779853
-2.479983,0.699040,17.613938,-30.670659
-2.350460,0.699040,17.619326,-30.561412
-2.220937,0.699040,17.624703,-30.452114
-2.091414,0.699040,17.630067,-30.342764
-1.961891,0.699040,17.635419,-30.233363
-1.832368,0.699040,17.640758,-30.123912
-1.702845,0.699040,17.646086,-30.014410
-1.573322,0.699040,17.651401,-29.904858
-1.443799,0.699040,17.656705,-29.795256
-1.314276,0.699040,17.661997,-29.685605
-1.184753,0.699040,17.667277,-29.575905
-1.055230,0.699040,17.672546,-29.466156
-0.925707,0.699040,17.677802,-29.356358
-0.796184,0.699040,17.683048,-29.246513
-0.666661,0.699040,17.688281,-29.136619
-0.537138,0.699040,17.693504,-29.026678
-0.407615,0.699040,17.698715,-28.916690
-0.278092,0.699040,17.703914,-28.806654
-0.148569,0.699040,17.709103,-28.696573
-0.019046,0.699040,17.714280,-28.586445
0.110477,0.699040,17.719447,-28.476270
0.240000,0.699040,17.724602,-28.366050
0.369523,0.699040,17.729746,-28.255785
0.499046,0.699040,17.734880,-28.145475
0.628569,0.699040,17.740003,-28.035120
0.758092,0.699040,17.745115,-27.924720
0.887615,0.699040,17.750216,-27.814276
1.017138,0.699040,17.755307,-27.703788
1.146661,0.699040,17.760387,-27.593256
1.276184,0.699040,17.765457,-27.482681
1.405707,0.699040,17.770516,-27.372063
1.535230,0.699040,17.775565,-27.261402
1.664753,0.699040,17.780604,-27.150699
1.794276,0.699040,17.785632,-27.039953
1.923799,0.699040,17.790651,-26.929166
2.053322,0.699040,17.795659,-26.818336
2.182845,0.699040,17.800657,-26.707465
2.312368,0.699040,17.805646,-26.596553
2.441891,0.699040,17.810624,-26.485601
2.571414,0.699040,17.815593,-26.374607
2.700937,0.699040,17.820552,-26.263573
2.830460,0.699040,17.825501,-26.152499
2.959983,0.699040,17.830440,-26.041386
3.089506,0.699040,17.835370,-25.930232
3.219029,0.699040,17.840291,-25.819040
